,category,beverage,food,Grape,ind,sodium,calories,fat,cholesterol,carbs,protein,BODY,Tannin,Acid,ABV,Dryness,FRUIT
1610,Red Wine,Pinot Noir,Mozzarella Cheese,Pinot Noir,83,805,400,22.5,83,5,19.4,3,2,4,3,2,3
1611,Red Wine,"Burgundy, Red",Pont-L'eveque Cheese,Pinot Noir,88,60,387,30.5,216,7,6.6,3,2,4,3,2,3
1612,Red Wine,Pinot Noir,Pont-L'eveque Cheese,Pinot Noir,88,60,387,30.5,216,7,6.6,3,2,4,3,2,3
1613,Red Wine,Pinot Noir,Reblochon Cheese,Pinot Noir,89,60,387,30.5,216,7,6.6,3,2,4,3,2,3
1614,Red Wine,"Burgundy, Red",Reblochon Cheese,Pinot Noir,89,60,387,30.5,216,7,6.6,3,2,4,3,2,3
1615,Red Wine,Pinot Noir,Cherry,Pinot Noir,95,54,95,4.8,18,8,1.3,3,2,4,3,2,3
1616,Red Wine,Pinot Noir,Chicken,Pinot Noir,96,980,328,23.4,106,2,17.9,3,2,4,3,2,3
1617,Red Wine,"Burgundy, Red",Coq Au Vin,Pinot Noir,99,88,92,3.3,9,8,3.2,3,2,4,3,2,3
1618,Red Wine,Pinot Noir,Coq Au Vin,Pinot Noir,99,88,92,3.3,9,8,3.2,3,2,4,3,2,3
1619,Red Wine,"Burgundy, Red",Roasted Chicken,Pinot Noir,1,662,423,32.1,97,2,30.9,3,2,4,3,2,3
1620,Red Wine,Pinot Noir,Roasted Chicken,Pinot Noir,1,662,423,32.1,97,2,30.9,3,2,4,3,2,3
1621,Red Wine,Pinot Noir,Cornbread,Pinot Noir,12,318,284,12.2,59,1,4.8,3,2,4,3,2,3
1622,Red Wine,Pinot Noir,Duck,Pinot Noir,31,1538,625,45.1,280,1,51.8,3,2,4,3,2,3
1623,Red Wine,"Burgundy, Red",Duck,Pinot Noir,31,1538,625,45.1,280,1,51.8,3,2,4,3,2,3
1624,Red Wine,Pinot Noir,Duck Confit,Pinot Noir,32,1538,625,45.1,280,1,51.8,3,2,4,3,2,3
1625,Red Wine,Pinot Noir,Duck L'Orange,Pinot Noir,33,346,297,10.7,222,8,43.2,3,2,4,3,2,3
1626,Red Wine,Pinot Noir,Roasted Duck,Pinot Noir,34,1538,625,45.1,280,1,51.8,3,2,4,3,2,3
1627,Red Wine,"Burgundy, Red",Roasted Duck,Pinot Noir,34,1538,625,45.1,280,1,51.8,3,2,4,3,2,3
1628,Red Wine,"Musigny, Red",Roasted Duck,Pinot Noir,34,1538,625,45.1,280,1,51.8,3,2,4,3,2,3
1629,Red Wine,Pinot Noir,Fennel,Pinot Noir,39,1400,448,21.3,82,5,29.7,3,2,4,3,2,3
1630,Red Wine,Pinot Noir,Fish,Pinot Noir,40,981,678,45.8,179,7,61.3,3,2,4,3,2,3
1631,Red Wine,"Burgundy, Red",Fish,Pinot Noir,40,981,678,45.8,179,7,61.3,3,2,4,3,2,3
1632,Red Wine,Pinot Noir,Game,Pinot Noir,46,,,,,,,3,2,4,3,2,3
1633,Red Wine,"Musigny, Red",Game Roasted,Pinot Noir,49,,,,,,,3,2,4,3,2,3
1634,Red Wine,Pinot Noir,Ginger,Pinot Noir,51,303,211,8.7,51,8,2.4,3,2,4,3,2,3
1635,Red Wine,Pinot Noir,Grilled Dishes,Pinot Noir,54,980,328,23.4,106,2,17.9,3,2,4,3,2,3
1636,Red Wine,Pinot Noir,Halibut,Pinot Noir,58,149,613,45.6,164,1,40.9,3,2,4,3,2,3
1637,Red Wine,Pinot Noir,Ham,Pinot Noir,59,394,195,10.5,30,5,6.1,3,2,4,3,2,3
1638,Red Wine,"Burgundy, Red",Ham,Pinot Noir,59,394,195,10.5,30,5,6.1,3,2,4,3,2,3
1639,Red Wine,Pinot Noir,Hot Dogs,Pinot Noir,64,651,539,33.2,65,5,20.4,3,2,4,3,2,3
1640,Red Wine,"Burgundy, Red",Kidneys,Pinot Noir,68,1159,334,14.8,0,7,11.2,3,2,4,3,2,3
1641,Red Wine,Pinot Noir,Kidneys,Pinot Noir,68,1159,334,14.8,0,7,11.2,3,2,4,3,2,3
1642,Red Wine,Pinot Noir,Lamb,Pinot Noir,69,1369,481,40.8,94,6,22.2,3,2,4,3,2,3
1643,Red Wine,"Musigny, Red",Lamb,Pinot Noir,69,1369,481,40.8,94,6,22.2,3,2,4,3,2,3
1644,Red Wine,"Burgundy, Red",Lamb,Pinot Noir,69,1369,481,40.8,94,6,22.2,3,2,4,3,2,3
1645,Red Wine,"Burgundy, Red",Lamb,Pinot Noir,69,1369,481,40.8,94,6,22.2,3,2,4,3,2,3
1646,Red Wine,Pinot Noir,Roasted Lamb,Pinot Noir,72,1369,481,40.8,94,6,22.2,3,2,4,3,2,3
1647,Red Wine,Pinot Noir,Roasted Lamb,Pinot Noir,72,1369,481,40.8,94,6,22.2,3,2,4,3,2,3
1648,Red Wine,Pinot Noir,Macaroni and Cheese,Pinot Noir,78,1279,746,56.1,70,4,22.1,3,2,4,3,2,3
1649,Red Wine,Pinot Noir,Meatloaf,Pinot Noir,81,1227,409,22.7,155,3,28.4,3,2,4,3,2,3
1650,Red Wine,Pinot Noir,Mint,Pinot Noir,83,222,364,15.9,41,6,3.7,3,2,4,3,2,3
1651,Red Wine,Pinot Noir,Monkfish,Pinot Noir,84,693,418,34.2,28,11,20,3,2,4,3,2,3
1652,Red Wine,"Burgundy, Red",Mushrooms,Pinot Noir,85,1131,431,16.6,29,6,11.3,3,2,4,3,2,3
1653,Red Wine,Pinot Noir,Mushrooms,Pinot Noir,85,1131,431,16.6,29,6,11.3,3,2,4,3,2,3
1654,Red Wine,Pinot Noir,Morel Mushrooms,Pinot Noir,86,753,663,67.4,225,1,5.5,3,2,4,3,2,3
1655,Red Wine,"Burgundy, Red",Morel Mushrooms,Pinot Noir,86,753,663,67.4,225,1,5.5,3,2,4,3,2,3
1656,Red Wine,Pinot Noir,Wild Mushrooms,Pinot Noir,87,1923,389,30.4,32,1,4.5,3,2,4,3,2,3
1657,Red Wine,Pinot Noir,Mustard,Pinot Noir,88,654,426,31.6,21,1,8,3,2,4,3,2,3
1658,Red Wine,Pinot Noir,Nuts,Pinot Noir,90,150,328,27.2,0,22,3.8,3,2,4,3,2,3
1659,Red Wine,Pinot Noir,Osso Buco,Pinot Noir,94,948,251,14.5,83,6,19.7,3,2,4,3,2,3
1660,Red Wine,Pinot Noir,Pasta with Mushrooms,Pinot Noir,98,552,544,22.5,217,9,38.8,3,2,4,3,2,3
1661,Red Wine,"Burgundy, Red",Pheasant,Pinot Noir,9,781,310,18.4,101,1,32.7,3,2,4,3,2,3
1662,Red Wine,Pinot Noir,Pheasant,Pinot Noir,9,781,310,18.4,101,1,32.7,3,2,4,3,2,3
1663,Red Wine,Pinot Noir,Pizza,Pinot Noir,10,1183,551,25.6,58,4,28.9,3,2,4,3,2,3
1664,Red Wine,Pinot Noir,Pork,Pinot Noir,13,855,296,17.9,144,1,20.9,3,2,4,3,2,3
1665,Red Wine,Pinot Noir,Pork Loin,Pinot Noir,15,225,376,18.9,92,3,30.7,3,2,4,3,2,3
1666,Red Wine,"Burgundy, Red",Pork Loin,Pinot Noir,15,225,376,18.9,92,3,30.7,3,2,4,3,2,3
1667,Red Wine,"Burgundy, Red",Quail,Pinot Noir,19,133,150,8.5,76,2,2.4,3,2,4,3,2,3
1668,Red Wine,Pinot Noir,Quail,Pinot Noir,19,133,150,8.5,76,2,2.4,3,2,4,3,2,3
1669,Red Wine,Pinot Noir,Mushroom Risotto,Pinot Noir,26,1131,431,16.6,29,6,11.3,3,2,4,3,2,3
1670,Red Wine,Pinot Noir,Sea Bass,Pinot Noir,38,1131,561,18.5,94,6,46.9,3,2,4,3,2,3
1671,Red Wine,Pinot Noir,Shark,Pinot Noir,43,365,248,17.7,53,7,18.8,3,2,4,3,2,3
1672,Red Wine,"Burgundy, Red",Shark,Pinot Noir,43,365,248,17.7,53,7,18.8,3,2,4,3,2,3
1673,Red Wine,Pinot Noir,Salmon Smoked,Pinot Noir,46,312,120,10.8,37,1,5,3,2,4,3,2,3
1674,Red Wine,Pinot Noir,Soy Sauce,Pinot Noir,56,387,135,11.9,31,4,4.2,3,2,4,3,2,3
1675,Red Wine,Pinot Noir,Spinach,Pinot Noir,58,58,338,23.5,4,4,4.9,3,2,4,3,2,3
1676,Red Wine,Pinot Noir,Squab,Pinot Noir,59,,,,,,,3,2,4,3,2,3
1677,Red Wine,Pinot Noir,Squab Roasted,Pinot Noir,60,,,,,,,3,2,4,3,2,3
1678,Red Wine,Pinot Noir,Steak with Black Pepper,Pinot Noir,62,60,387,30.5,216,7,6.6,3,2,4,3,2,3
1679,Red Wine,"Burgundy, Red",Steak Filet Mignon,Pinot Noir,63,981,678,45.8,179,7,61.3,3,2,4,3,2,3
1680,Red Wine,Pinot Noir,Steak Filet Mignon,Pinot Noir,63,981,678,45.8,179,7,61.3,3,2,4,3,2,3
1681,Red Wine,"Burgundy, Red",NY Strip Steak,Pinot Noir,66,150,328,27.2,0,22,3.8,3,2,4,3,2,3
1682,Red Wine,Pinot Noir,Strawberries,Pinot Noir,67,31,115,7.3,6,7,1.4,3,2,4,3,2,3
1683,Red Wine,"Burgundy, Red",Sushi,Pinot Noir,70,296,181,0.2,0,7,2.9,3,2,4,3,2,3
1684,Red Wine,"Burgundy, Red",Sweetbreads,Pinot Noir,71,1363,1063,30,109,8,15.2,3,2,4,3,2,3
1685,Red Wine,Pinot Noir,Sweetbreads,Pinot Noir,71,1363,1063,30,109,8,15.2,3,2,4,3,2,3
1686,Red Wine,Pinot Noir,Swordfish,Pinot Noir,72,708,258,12.3,52,6,27.6,3,2,4,3,2,3
1687,Red Wine,"Burgundy, Red",Swordfish,Pinot Noir,72,708,258,12.3,52,6,27.6,3,2,4,3,2,3
1688,Red Wine,"Burgundy, Red",Grilled Swordfish,Pinot Noir,75,1720,1029,68,234,8,50.2,3,2,4,3,2,3
1689,Red Wine,Pinot Noir,Thyme,Pinot Noir,77,,,,,,,3,2,4,3,2,3
1690,Red Wine,Pinot Noir,Tomato,Pinot Noir,79,426,215,8.9,12,8,9.6,3,2,4,3,2,3
1691,Red Wine,Pinot Noir,Grilled Tuna,Pinot Noir,84,644,281,11.8,77,8,40,3,2,4,3,2,3
1692,Red Wine,Pinot Noir,Turkey,Pinot Noir,86,651,539,33.2,65,5,20.4,3,2,4,3,2,3
1693,Red Wine,Pinot Noir,Turkey Roasted,Pinot Noir,87,1734,351,5.9,120,9,40.1,3,2,4,3,2,3
1694,Red Wine,"Burgundy, Red",Veal,Pinot Noir,88,333,613,53.2,149,6,26.6,3,2,4,3,2,3
1695,Red Wine,Pinot Noir,Veal,Pinot Noir,88,333,613,53.2,149,6,26.6,3,2,4,3,2,3
1696,Red Wine,"Burgundy, Red",Vietnamese Cuisine,Pinot Noir,92,388,238,16.3,0,9,3.4,3,2,4,3,2,3
1697,Red Wine,Pinot Noir,Chinese Food Takeout/Buffet,Pinot Noir,96,651,539,33.2,65,5,20.4,3,2,4,3,2,3
1698,Red Wine,Pinot Noir,Cabbage Rolls,Pinot Noir,6,801,441,16,43,5,18,3,2,4,3,2,3
1699,Red Wine,Pinot Noir,Baked Beans,Pinot Noir,8,1320,382,6.3,14,1,20.7,3,2,4,3,2,3
1700,Red Wine,Pinot Noir,BLT,Pinot Noir,16,809,306,15.9,36,5,12.3,3,2,4,3,2,3
1701,Red Wine,Pinot Noir,Salmon Burgers,Pinot Noir,23,484,268,10.9,92,9,27.8,3,2,4,3,2,3
1702,Red Wine,Pinot Noir,Game Birds,Pinot Noir,24,1882,314,8,171,10,48,3,2,4,3,2,3
1703,Red Wine,"Musigny, Red",Game Birds,Pinot Noir,24,1882,314,8,171,10,48,3,2,4,3,2,3
1704,Red Wine,Pinot Noir,Rotisserie Chicken,Pinot Noir,34,1311,356,24.9,117,8,30.9,3,2,4,3,2,3
1705,Red Wine,Pinot Noir,Vegetarian Stir Fry,Pinot Noir,39,903,119,9.3,0,8,2.2,3,2,4,3,2,3
1706,Red Wine,Pinot Noir,Perogies,Pinot Noir,40,351,281,11,50,6,8,3,2,4,3,2,3
1707,Red Wine,Pinot Noir,Grilled Cheese Sandwich,Pinot Noir,41,639,400,28.3,76,7,11.1,3,2,4,3,2,3
1708,Red Wine,Pinot Noir,Almond,Pinot Noir,43,149,613,45.6,164,1,40.9,3,2,4,3,2,3
1709,Red Wine,Pinot Noir,Potato Leek Soup,Pinot Noir,45,673,488,45.4,145,7,3.7,3,2,4,3,2,3
1710,Red Wine,Pinot Noir,Seafood Macaroni and Cheese,Pinot Noir,46,450,401,23.3,70,1,18.5,3,2,4,3,2,3
1711,Red Wine,Pinot Noir,Portobello Mushrooms,Pinot Noir,47,591,168,10.7,70,5,11.3,3,2,4,3,2,3
1712,Red Wine,Pinot Noir,Pasta with Cheese Sauce,Pinot Noir,60,87,67,6.6,1,8,1.5,3,2,4,3,2,3
1713,Red Wine,Pinot Noir,Fried Chicken,Pinot Noir,65,108,623,41.3,115,9,38.9,3,2,4,3,2,3
1714,Red Wine,Pinot Noir,Pad Thai,Pinot Noir,66,594,524,20.7,178,5,26.4,3,2,4,3,2,3
1715,Red Wine,Pinot Noir,Pad See Ew,Pinot Noir,67,1182,715,30,156,6,49.8,3,2,4,3,2,3
1716,Red Wine,Pinot Noir,Philadelphia Roll (Sushi),Pinot Noir,11,405,291,6.9,9,1,11.1,3,2,4,3,2,3
1717,Red Wine,"Burgundy, Red",Smoked Duck,Pinot Noir,32,62,117,6.4,33,5,9.7,3,2,4,3,2,3
1718,Red Wine,Pinot Noir,Cottage Pie,Pinot Noir,67,491,512,30.9,100,8,24.1,3,2,4,3,2,3
1719,Red Wine,Pinot Noir,Shepherd's Pie,Pinot Noir,68,755,474,28.6,93,1,24.4,3,2,4,3,2,3
1720,Red Wine,"Burgundy, Red",Grilled Mahi-Mahi,Pinot Noir,83,480,337,15.3,179,1,40.1,3,2,4,3,2,3
1721,Red Wine,Pinot Noir,Veal Marsala,Pinot Noir,85,314,491,18.3,73,9,23.6,3,2,4,3,2,3
1722,Red Wine,"Burgundy, Red",Oxtail,Pinot Noir,88,1583,361,22,114,4,32.3,3,2,4,3,2,3
1723,Red Wine,Pinot Noir,Pulled Pork,Pinot Noir,89,990,335,5,49,4,21.2,3,2,4,3,2,3
1724,Red Wine,Pinot Noir,Chicken Pot Pie,Pinot Noir,94,517,412,23.9,55,4,18.4,3,2,4,3,2,3
1725,Red Wine,Pinot Noir,Pork with Clams,Pinot Noir,95,657,557,20,73,2,35.1,3,2,4,3,2,3
1726,Red Wine,Pinot Noir,Maguro - Tuna - Sushi/Sashimi,Pinot Noir,99,861,557,10.3,351,1,35,3,2,4,3,2,3
1727,Red Wine,Pinot Noir,Toro,Pinot Noir,100,386,530,25,99,5,28.4,3,2,4,3,2,3
1728,Red Wine,"Chambolle-Musigny, Red",Toro,Pinot Noir,100,386,530,25,99,5,28.4,3,2,4,3,2,3
1729,Red Wine,"Chambolle-Musigny, Red",Gyuu no Tataki Sushi/Sashimi,Pinot Noir,6,861,557,10.3,351,1,35,3,2,4,3,2,3
1730,Red Wine,Pinot Noir,Gyuu no Tataki Sushi/Sashimi,Pinot Noir,6,861,557,10.3,351,1,35,3,2,4,3,2,3
1731,Red Wine,"Côte de Beaune, Red",Shiitake Tempura,Pinot Noir,9,579,368,32.9,86,9,13.2,3,2,4,3,2,3
1732,Red Wine,Pinot Noir,Shiitake Tempura,Pinot Noir,9,579,368,32.9,86,9,13.2,3,2,4,3,2,3
1733,Red Wine,Pommard,Beef Katsu - Without Sauce,Pinot Noir,10,931,185,9.3,35,15,12.4,3,2,4,3,2,3
1734,Red Wine,Fixin,Beef Katsu - Without Sauce,Pinot Noir,10,931,185,9.3,35,15,12.4,3,2,4,3,2,3
1735,Red Wine,Pinot Noir,Beef Katsu - Without Sauce,Pinot Noir,10,931,185,9.3,35,15,12.4,3,2,4,3,2,3
1736,Red Wine,Pinot Noir,Veggie Burgers,Pinot Noir,11,158,193,4.3,27,9,6.9,3,2,4,3,2,3
1737,Red Wine,Pinot Noir,Toriniku Yakitori,Pinot Noir,13,1866,367,25,76,8,24.4,3,2,4,3,2,3
1738,Red Wine,Pinot Noir,Matsutake/Shiitake,Pinot Noir,23,579,368,32.9,86,9,13.2,3,2,4,3,2,3
1739,Red Wine,"Nuits St Georges, Red",Shimofuri Teppan (wagyu steak),Pinot Noir,25,284,338,22.7,55,6,28.3,3,2,4,3,2,3
1740,Red Wine,Pinot Noir,Split Pea & Bacon Soup,Pinot Noir,44,255,310,1,0,9,19.7,3,2,4,3,2,3
1741,Red Wine,Pinot Noir,BBQ Ribs,Pinot Noir,51,1041,588,37.5,170,9,44.2,3,2,4,3,2,3
1742,Red Wine,Pinot Noir,Beef Carpaccio,Pinot Noir,60,1877,455,33.7,162,4,30.6,3,2,4,3,2,3
1743,Red Wine,Pinot Noir,Beef Rib Roast,Pinot Noir,62,273,551,37.1,142,9,45.2,3,2,4,3,2,3
1744,Red Wine,"Burgundy, Red",Beef Rib Roast,Pinot Noir,62,273,551,37.1,142,9,45.2,3,2,4,3,2,3
1745,Red Wine,Pinot Noir,White Chocolate,Pinot Noir,63,229,596,44.2,157,8,8.9,3,2,4,3,2,3
1746,Red Wine,Pinot Noir,Berries,Pinot Noir,69,113,295,16.3,41,6,3.2,3,2,4,3,2,3
1747,Red Wine,Pinot Noir,Cashews,Pinot Noir,71,624,372,30.7,12,4,5.9,3,2,4,3,2,3
1748,Red Wine,Pinot Noir,Bluefish,Pinot Noir,74,1884,722,32.9,269,2,91.6,3,2,4,3,2,3
1749,Red Wine,Pinot Noir,Capers,Pinot Noir,85,595,269,25.8,66,6,3.2,3,2,4,3,2,3
1750,Red Wine,Pinot Noir,Beaufort Cheese,Pinot Noir,94,654,426,31.6,21,1,8,3,2,4,3,2,3
1751,Red Wine,Pinot Noir,Colby Cheese,Pinot Noir,100,568,623,36.3,114,2,26.1,3,2,4,3,2,3
1752,Red Wine,Pinot Noir,Cream Cheese,Pinot Noir,101,104,57,5.5,14,2,1,3,2,4,3,2,3
1753,Red Wine,"Burgundy, Red",Epoisses Cheese,Pinot Noir,104,654,426,31.6,21,1,8,3,2,4,3,2,3
1754,Red Wine,"Burgundy, Red",Explorateur Cheese,Pinot Noir,105,654,426,31.6,21,1,8,3,2,4,3,2,3
1755,Red Wine,"Burgundy, Red",Port Salut Cheese,Pinot Noir,111,122,427,10.1,389,1,6.6,3,2,4,3,2,3
1756,Red Wine,Pinot Noir,Port Salut Cheese,Pinot Noir,111,122,427,10.1,389,1,6.6,3,2,4,3,2,3
1757,Red Wine,Pinot Noir,Raclette Cheese,Pinot Noir,113,654,426,31.6,21,1,8,3,2,4,3,2,3
1758,Red Wine,Pinot Noir,Saint-Nectaire Cheese,Pinot Noir,119,654,426,31.6,21,1,8,3,2,4,3,2,3
1759,Red Wine,"Burgundy, Red",Torta Del Casar Cheese,Pinot Noir,129,2009,569,14.8,56,1,37.1,3,2,4,3,2,3
1760,Red Wine,Pinot Noir,Vacherin Cheese,Pinot Noir,130,654,426,31.6,21,1,8,3,2,4,3,2,3
1761,Red Wine,"Burgundy, Red",Vacherin Cheese,Pinot Noir,130,654,426,31.6,21,1,8,3,2,4,3,2,3
1762,Red Wine,"Burgundy, Red",Cheese Puffs,Pinot Noir,133,381,223,13.9,26,4,6,3,2,4,3,2,3
1763,Red Wine,Pinot Noir,Cheese Puffs,Pinot Noir,133,381,223,13.9,26,4,6,3,2,4,3,2,3
1764,Red Wine,"Burgundy, Red",Cheese Straws,Pinot Noir,134,103,67,4.8,6,1,2,3,2,4,3,2,3
1765,Red Wine,Pinot Noir,Cheese Straws,Pinot Noir,134,103,67,4.8,6,1,2,3,2,4,3,2,3
1766,Red Wine,Pinot Noir,Cheese Sauce,Pinot Noir,135,505,252,16.9,53,9,14.8,3,2,4,3,2,3
1767,Red Wine,Pinot Noir,Cheese Dishes,Pinot Noir,136,840,471,24.9,187,8,42.1,3,2,4,3,2,3
1768,Red Wine,Pinot Noir,Garlic Chicken,Pinot Noir,145,261,300,16.8,73,7,30.3,3,2,4,3,2,3
1769,Red Wine,Pinot Noir,Tandoori Chicken,Pinot Noir,5,93,215,11.1,94,9,25.8,3,2,4,3,2,3
1770,Red Wine,Pinot Noir,Cinnamon,Pinot Noir,19,198,372,19,51,2,6.4,3,2,4,3,2,3
1771,Red Wine,Pinot Noir,Cheese Fondue,Pinot Noir,20,940,670,28.9,91,9,36.5,3,2,4,3,2,3
1772,Red Wine,Pinot Noir,Cloves,Pinot Noir,21,15,60,0.1,0,6,0.1,3,2,4,3,2,3
1773,Red Wine,"Burgundy, Red",Cod wrapped in Bacon or Pancetta,Pinot Noir,24,1074,643,46,42,9,14.1,3,2,4,3,2,3
1774,Red Wine,Pinot Noir,Cod wrapped in Bacon or Pancetta,Pinot Noir,24,1074,643,46,42,9,14.1,3,2,4,3,2,3
1775,Red Wine,Pinot Noir,Coriander,Pinot Noir,29,744,20,1.1,0,3,0.8,3,2,4,3,2,3
1776,Red Wine,Pinot Noir,Cornish Game Hen,Pinot Noir,30,1383,814,57.5,340,7,59.4,3,2,4,3,2,3
1777,Red Wine,Pinot Noir,Cumin,Pinot Noir,38,24,83,9.1,0,7,0.1,3,2,4,3,2,3
1778,White Wine,Pinot Noir,Duck with Fruit Sauce,Pinot Noir,43,2343,712,28.7,107,64,44.8,3,2,4,3,2,3
1779,Red Wine,Pinot Noir,Grilled Duck,Pinot Noir,44,2343,712,28.7,107,64,44.8,3,2,4,3,2,3
1780,Red Wine,"Burgundy, Red",Duck with Mushrooms,Pinot Noir,45,2343,712,28.7,107,64,44.8,3,2,4,3,2,3
1781,Red Wine,Pinot Noir,Duck with Mushrooms,Pinot Noir,45,2343,712,28.7,107,64,44.8,3,2,4,3,2,3
1782,Red Wine,Pinot Noir,Peking Duck,Pinot Noir,46,1256,280,15.1,99,6,25.1,3,2,4,3,2,3
1783,Red Wine,"Burgundy, Red",Peking Duck,Pinot Noir,46,1256,280,15.1,99,6,25.1,3,2,4,3,2,3
1784,Red Wine,Pinot Noir,Eggplant,Pinot Noir,47,1496,404,20.6,108,30,27.7,3,2,4,3,2,3
1785,Red Wine,Pinot Noir,Omelette with Ham & Mushroom,Pinot Noir,54,738,314,21.2,415,9,24.8,3,2,4,3,2,3
1786,Red Wine,Pinot Noir,Comté Cheese,Pinot Noir,57,654,426,31.6,21,1,8,3,2,4,3,2,3
1787,White Wine,Pinot Noir,Cantal Cheese,Pinot Noir,74,654,426,31.6,21,1,8,3,2,4,3,2,3
1788,Red Wine,"Burgundy, Red",Cantal Cheese,Pinot Noir,74,654,426,31.6,21,1,8,3,2,4,3,2,3
1789,Red Wine,Pinot Noir,Flounder,Pinot Noir,75,777,282,15.4,63,2,24.4,3,2,4,3,2,3
1790,Red Wine,Pinot Noir,Garlic,Pinot Noir,81,376,213,10.1,22,4,6.9,3,2,4,3,2,3
1791,Red Wine,Pinot Noir,Horseradish,Pinot Noir,101,39,66,6.1,13,2,1,3,2,4,3,2,3
1792,Red Wine,Pinot Noir,Hummus,Pinot Noir,102,236,77,4.3,0,1,2.6,3,2,4,3,2,3
1793,Red Wine,Pinot Noir,Seafood Jambalaya,Pinot Noir,106,1177,349,13.8,72,3,22.7,3,2,4,3,2,3
1794,Red Wine,Pinot Noir,Chicken Jambalaya,Pinot Noir,107,563,308,8.5,75,9,25.1,3,2,4,3,2,3
1795,Red Wine,"Burgundy, Red",Japanese Cuisine,Pinot Noir,108,388,238,16.3,0,9,3.4,3,2,4,3,2,3
1796,Red Wine,Pinot Noir,Liver,Pinot Noir,113,239,115,6.7,176,3,10.2,3,2,4,3,2,3
1797,Red Wine,Pinot Noir,Mexican Cuisine,Pinot Noir,121,185,5,0.2,0,9,0.2,3,2,4,3,2,3
1798,Red Wine,Pinot Noir,Middle Eastern Cuisine,Pinot Noir,123,646,271,16.9,0,4,7.1,3,2,4,3,2,3
1799,Red Wine,Pinot Noir,Porcini Mushrooms,Pinot Noir,124,209,359,8.6,8,2,12,3,2,4,3,2,3
1800,Red Wine,Pinot Noir,Nutmeg,Pinot Noir,125,319,410,14.7,83,4,4.6,3,2,4,3,2,3
1801,Red Wine,Pinot Noir,Pizza with Mushrooms,Pinot Noir,136,,,,,,,3,2,4,3,2,3
1802,Red Wine,Pinot Noir,Grilled Pork Chops,Pinot Noir,140,1254,380,22,124,1,40.7,3,2,4,3,2,3
1803,Red Wine,Pinot Noir,Pork Chops Roasted,Pinot Noir,141,457,314,13.3,98,1,40.8,3,2,4,3,2,3
1804,Red Wine,Pinot Noir,Grilled Pork,Pinot Noir,143,1254,380,22,124,1,40.7,3,2,4,3,2,3
1805,Red Wine,Pinot Noir,Rabbit,Pinot Noir,148,894,767,33.3,300,9,79.1,3,2,4,3,2,3
1806,Red Wine,Pinot Noir,Red Snapper,Pinot Noir,1,1034,452,25.2,73,2,43.1,3,2,4,3,2,3
1807,Red Wine,Pinot Noir,Grilled Red Snapper,Pinot Noir,2,356,258,8.4,107,6,33.1,3,2,4,3,2,3
1808,Red Wine,Pinot Noir,Rosemary,Pinot Noir,7,165,596,33.7,198,8,68.1,3,2,4,3,2,3
1809,Red Wine,Pinot Noir,Cobb Salad,Pinot Noir,10,421,374,20.6,219,6,23.9,3,2,4,3,2,3
1810,Red Wine,Pinot Noir,Spinach Salad,Pinot Noir,12,63,491,35.2,0,9,6,3,2,4,3,2,3
1811,Red Wine,Pinot Noir,Salami,Pinot Noir,14,323,405,27.5,48,7,7.2,3,2,4,3,2,3
1812,Red Wine,Pinot Noir,Puttanesca,Pinot Noir,24,728,490,34,44,7,9.3,3,2,4,3,2,3
1813,Red Wine,Pinot Noir,Fish Smoked,Pinot Noir,38,95,37,3.3,8,1,1.9,3,2,4,3,2,3
1814,Red Wine,Pinot Noir,Chicken Soup,Pinot Noir,42,289,150,4.6,41,8,17.1,3,2,4,3,2,3
1815,Red Wine,"Burgundy, Red",French Onion Soup,Pinot Noir,47,1053,174,9.6,26,6,5.5,3,2,4,3,2,3
1816,Red Wine,Pinot Noir,Southwestern Cuisine,Pinot Noir,54,575,419,31.2,29,8,13.6,3,2,4,3,2,3
1817,Red Wine,"Burgundy, Red",Steak and Mushrooms,Pinot Noir,57,213,225,13.2,60,8,20.8,3,2,4,3,2,3
1818,Red Wine,"Burgundy, Red",Steak Rare,Pinot Noir,59,284,338,22.7,55,6,28.3,3,2,4,3,2,3
1819,Red Wine,"Burgundy, Red",Steak Medium Rare,Pinot Noir,60,89,482,28.8,64,8,35.3,3,2,4,3,2,3
1820,Red Wine,Pinot Noir,Steak Tartare,Pinot Noir,61,501,293,22.2,159,5,16,3,2,4,3,2,3
1821,Red Wine,"Burgundy, Red",Steak Tartare,Pinot Noir,61,501,293,22.2,159,5,16,3,2,4,3,2,3
1822,Red Wine,Pinot Noir,Sushi Salmon,Pinot Noir,62,1080,787,32.5,53,3,21.2,3,2,4,3,2,3
1823,Red Wine,Pinot Noir,Tarragon,Pinot Noir,68,128,101,10.9,5,9,0.2,3,2,4,3,2,3
1824,Red Wine,Pinot Noir,Teriyaki,Pinot Noir,69,1804,105,0.7,0,2,2.3,3,2,4,3,2,3
1825,Red Wine,"Burgundy, Red",Tomatillos,Pinot Noir,70,439,24,0.6,0,6,0.8,3,2,4,3,2,3
1826,Red Wine,"Burgundy, Red",Veal Chops,Pinot Noir,80,333,613,53.2,149,6,26.6,3,2,4,3,2,3
1827,Red Wine,Pinot Noir,Veal Chops,Pinot Noir,80,333,613,53.2,149,6,26.6,3,2,4,3,2,3
1828,Red Wine,"Burgundy, Red",Veal with Morels,Pinot Noir,81,1339,861,50.3,250,4,47.2,3,2,4,3,2,3
